Lat,Lon,Title,Alert ID,Publication date,Reporting date,State,District,News,Animal,Cases,Deaths,Week,Year,Title1,News Source,Link,Publication Language,
17.05439,79.26707,Nalgonda Andhra Pradesh,2,,,Andhra Pradesh,Nalgonda,"Cases  reported  from  Village  Annaram,  SC  PHC/  Mandal Chervu  Annaram,  Mandal  Kattangur,  Distt  Nalgonda.  A total  of  174  students  consumed  midday  meal,  after  which 34  of  them  developed  symptoms  of  Nausea,  Vomiting, headache and stomach pain. Medical team visited the area. Health  education  given  to  the  food  handlers,  school  staff and students regarding food hygiene.",,36,0,48,2014,Nalgonda Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
17.05439,79.26707,Nalgonda Andhra Pradesh,2,,,Andhra Pradesh,Nalgonda,"Cases reported from  Village /  SC  Aitipamula,  PHC/ Mandal Kattangur, Distt Nalgonda.  A total of 131 students consumed midday meal, after which 32 of them developed symptoms  of  Nausea,  Vomiting,  headache  and  stomach pain. Medical team visited the area. Health education given to  the  food  handlers,  school  staff  and  students  regarding food hygiene.",,32,0,48,2014,Nalgonda Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
13.1006135,79.1260283,Ranga Reddy Andhra Pradesh,1,,,Andhra Pradesh,Ranga Reddy,"Cases  reported  from  Village  Kotbarpally,  SC  Sangakalam, PHC  Gingurthy,  District  Ranga  Reddy.  District  RRT investigated the  outbreak  All the cases  had  history of consumption  of  midday  meal.  Health  education  given  on drinking water and personal hygiene. No human samples sent for testing.",,19,0,49,2014,Ranga Reddy Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
17.8499067,75.2763203,2015,8,,,Maharashtra,Solapur,"Cases reported from Village Korti, Block Karmala, District Solapur.  District  RRT  investigated  the  outbreak.  All  the cases  had a history of  consuming food (khicdi in mid day meal) at a private school, 03 vomitus samples sent to state public  health laboratory  Pune",,51,0,34,2014,Ganjam Odisha,IDSP,https://idsp.nic.in/,English,
18.67154,78.0988,Nizamabad Andhra Pradesh,1,,,Andhra Pradesh,Nizamabad,"Cases reported from Village Eakkapally primary school, PHC Lingam  Pet,  CHC  Yellareddy,  District  Nizamabad.  District RRT investigated the outbreak.  All the children had consumed midday meal after which they developed vomiting, pain abdomen and headache. No human samples were sent. It was  revealed  on investigation  that  baking  soda  was  used instead  of  salt  in  meal.  All  cases  treated  symptomatically. Health education given.",,40,0,2,2015,Nizamabad Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,8,,,Telangana,Nizamabad,"Cases reported from  primary school  of  PHC  Eakkapally,  PHC Lingampet,  CHC  Yellareddy,  District  Nizamabad.  District  RRT investigated  the  outbreak.    Children  of  the  school  consumed  midday meal  after  which  they  developed  vomiting  and  pain  abdomen.  All children  treated  at  CHC.  On  investigation  it  was  revealed  that  baking soda was used instead of salt for food preparation. RRT visited the area.  Health education given.",,40,0,13,2015,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
18.67154,78.0988,Nizamabad Andhra Pradesh,1,,,Andhra Pradesh,Nizamabad,"Cases reported from ZPHS School, Chukkapur Village, PHC Machareddy,  CHNC  Domakonda,  District  Nizamabad.  33 children had mid day  meal  with rice,  dal,  sambar  and  boiled eggs.  After 2 hours children complained of vomiting, abdominal  pain  and  headache.  District  RRT  investigated  the outbreak.  House  to  house  survey  was  done.  Medical  Camp organized on 06.02.2015 in ZPHS School and all cases treated symptomatically. Health education given.",,33,0,6,2015,Nizamabad Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
17.68009,83.20161,Vishakhapatnam Andhra Pradesh,1,,,Andhra Pradesh,Vishakhapatnam,"Cases  of  nausea,  vomiting  and  diarrhea  reported  from  ZP High School, PHC/Mandal K.D. Peta District Visakhapatnam. District RRT investigated the outbreak. All the  cases  consumed  midday  meal  in  school.    All  the  cases treated symptomatically. Chlorination of water source done.  Health education given.",,18,0,10,2015,Vishakhapatnam Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
23.5,91.666667,South Tripura Tripura,9,,,Tripura,South Tripura,"Cases  of  loose  stools  were  reported  from  South  Mirzapur  High School  under  Belonia  Municipal  Council,  District  South  Tripura. District  RRT  investigated  the  outbreak.  All  the  cases  consumed food during  mid-day  meal in the school. All the cases were in 11-14  years  age  group.  All  cases treated  symptomatically.  Health education given.",,23,0,15,2015,South Tripura Tripura,IDSP,https://idsp.nic.in/,English,
16.8579636,79.2174935,Nalgonda Telangana,15,,,Telangana,Nalgonda,"Cases  reported  from  Primary  school at Enubamulla Village, SC Patha Suryapet, Mandal, PHC Athmakur, SPHO Suryapet, District Nalgonda. District RRT investigated the outbreak. All cases were  school students who consumed food during mid day meal consisting of  tomato, potato curry  and  boiled  egg.01  Water  sample  was  sent  to  RWS  Laboratory which was found to be non potable. All cases treated symptomatically. Health education given.",,15,0,25,2015,Nalgonda Telangana,IDSP,https://idsp.nic.in/,English,
18.5204,73.8567,2015,6,,,Maharasthra,Pune,"Cases reported from Village SC Ballalwadi, PHC Otur, Block Junner, District Pune. District  RRT  investigated  the  outbreak.  All  cases  consumed  food  in  midday  meal consisting  of  Shira  which  was  prepared  on  the  previous  day..  1  stool  and  2  water samples collected",,20,0,35,2014,Mahabubnagar Telangana,IDSP,https://idsp.nic.in/,English,
16.8579636,79.2174935,Nalgonda Telangana,14,,,Telangana,Nalgonda,"Cases  reported  from  Village  G.  Thirmalagiri,  PHC  Suryapet  Mandal Chivemla,  District  Nalgonda.District  RRT  investigated  the  outbreak. House  to  house  survey  done.  All  the  students  had  mid-day  meal  with Dal  Curry  and  egg,  After  half  hour  33  students  complained  of  nausea, giddiness,  and  vomiting.  All  cases treated  Symptomatically.  Health education given.",,33,0,27,2015,Nalgonda Telangana,IDSP,https://idsp.nic.in/,English,
26.1180626,85.3132056,Muzzafarpur Bihar,3,,,Bihar,Muzzafarpur,"Cases  of  acute  onset  vomiting  and  diarrhea  reported  from  Village/  HSC Dharpur,  PHC  Minapur.  District  RRT  investigated  the  outbreak.  All  cases had  consumed  mid-day  meal  consisting  of  rice  and  vegetables.  All  cases treated symptomatically. Health education given.",,49,0,29,2015,Muzzafarpur Bihar,IDSP,https://idsp.nic.in/,English,
26.4691,74.639,2015,16,,,Rajasthan,Ajmer,"Cases  of  pain  abdomen  and  vomiting  reported  from  Government  Upper Primary School, Village Jaswantpura, PHC Ghatiyali, Block Kekri. District RRT  investigated  the  outbreak.  All  the  cases  consumed  rice  ���khichdi��� under Mid day meal in school. All 04 water sample tested at DPL, Ajmer, were  found to  be  potable.6  samples  of  food  (soyabean  oil,  red  chilli  powder,  potato,  rice,  turmeric  powder,  salt)  taken  under  non  PFA",,34,0,35,2015,North District Delhi,IDSP,https://idsp.nic.in/,English,
21.8314,76.3498,Khandwa Madhya Pradesh,6,,,Madhya PradeshMadhya Pradesh,Khandwa,"Cases  of  nausea  and  abdominal  pain  reported  from  Village  Pipalkota PHC Jawar Block Khandwa.  District RRT investigated the outbreak. All cases consumed food (Dal, Chapati and Rice) in mid day meal at middle school. All cases treated symptomatically. Health education given.",,41,0,33,2015,Khandwa Madhya PradeshMadhya Pradesh,IDSP,https://idsp.nic.in/,English,
19.67203,78.5359,Adilabad Telengana,27,,,Telengana,Adilabad,"Cases reported from IIT  Basar,  District  Adilabad.  District  RRT investigated  the  outbreak.  All  cases  consumed  food  (rice,  dal,  and curry)  provided  during  mid-day  meal.  Health  camp  was  organized  in the  campus  and  all  cases  treated  symptomatically.  Health  education given.",,57,0,34,2015,Adilabad Telengana,IDSP,https://idsp.nic.in/,English,
28.6920791,77.2797342,2015,5,,,Delhi,North District,"Cases  reported  from  Government.  Girl  Senior  Sec  Girl  School,  A Block, Jahangir Puri, Delhi. District RRT investigated the outbreak. All  the  cases  consumed  food  in  mid-day  meal.01  Gastic  Aspirate sent  to  forensic  laboratory  for  further  testing",,34,0,35,2015,Chandauli Uttar Pradesh,IDSP,https://idsp.nic.in/,English,
25.1265777,83.2496558,2015,16,,,Uttar Pradesh,Chandauli,"Cases  of  vomiting,  pain  abdomen  and  loose  stools    reported  from Primary  School,VillageSahepur,  Block  Chahaniya.  District  RRT investigated  the  outbreak.  All  cases  consumed  food  (Khir)  in  mid-day meal. Food (Khir) sample collected and sent for analysis",,16,0,38,2014,Nawada Bihar,IDSP,https://idsp.nic.in/,English,
23.2495714,87.8681751,Burdwan West Bengal,28,,,West Bengal,Burdwan,"Cases of vomiting and loose stools reported from BalikaVidhayaya,Village Raina-2,Barboinan. District RRT investigated  the  outbreak.  All  cases  consumed  lunch  which  was provided in the school mid day meal (Rice, Dal and  Bhujiya). All cases treated symptomatically. Health education given.",,134,0,38,2015,Burdwan West Bengal,IDSP,https://idsp.nic.in/,English,
16.8579636,79.2174935,2015,18,,,Telangana,Nalgonda,"Cases  of  pain  abdomen,  headache  and  vomiting  reported  from Village/PHC  Chandur,  Zilla  Parisad  High  School.  District  RRT investigated the  outbreak.  All  cases  consumed  common  meal consisting  of  rice,  tomato  curry,  rasam  and  dal  in  mid-day  meal. Food samples of raw material (Dal, Salt, Chili Powder, Tamarind, Oil,  Rice  and   Turmeric  Powder) sent to  Food  Laboratory, Nacharam, Hyderabad",,156,0,40,2015,Nalgonda Telangana,IDSP,https://idsp.nic.in/,English,
27.1752554,78.0098161,Agra Uttar Pradesh,19,,,Uttar Pradesh,Agra,"Cases  of  pain  abdomen  and  vomiting  reported  from  Government Primary  and  Junior  School  of  Village  Oont  Giri  (Pahari  Kala), Block Kheragarh. District RRT investigated the outbreak. All cases consumed milk provided in the mid-day meal. Milk sample sent to food testing laboratory. Plastic particles and low fat contents were found in the  milk.  All  cases treated  symptomatically.  Health education given.",,87,0,40,2015,Agra Uttar Pradesh,IDSP,https://idsp.nic.in/,English,
13.3400771,77.1006208,Tumkur Karnataka,7,,,Karnataka,Tumkur,"Cases  of  nausea  and  vomiting  reported  from  Village  Lakkanahallihatti  Govt Lower  Primary  School,  PHC/CHC  Bellavi,  District  RRT investigated the outbreak. All cases consumed food (rice and sambhar) provided in the mid-day meal.  01  Water  sample  tested  at  the  laboratory  was  found  to  be  non-potable. Health  camp  organized  in  the  school  and  all  cases  treated  symptomatically. Health education given.",,27,0,42,2015,Tumkur Karnataka,IDSP,https://idsp.nic.in/,English,
18.75,78.25,2015,9,,,Telangana,Nizamabad,"Cases reported from Village Pentakurd ZPHS School, PHC Saloora, CHNC  Navipet.  District  RRT  investigated  the  outbreak.  House  to house  survey  done.  All  cases  consumed  midday  meal  in  School. Food samples (Chili powder,  Turmeric and Tamarind)  sent to  IPM Nacharam",,36,0,44,2015,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,16,,,Telangana,Nizamabad,"Cases reported from  ZPHS School,  Village Pentakurd, PHC Saloora, CHNCNavipet. District RRT investigated  the  outbreak. House to  house survey done. All cases consumed mid-day meal at School. Food samples (Chilli powder, Turmeric, Tamarind) and 03 Water samples were collected and sent for analysis. Result  awaited.  Health  camp  organized in  the  school  and  all  cases treated symptomatically. Health education given.",,36,0,51,2015,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
23.6431931,80.9423952,Umaria Madhya Pradesh,7,,,Madhya Pradesh,Umaria,"Cases  reported  from  Village/SHC  Kanchanpur,  PHC  Ghulghuli, Block  Karkeli.  District  RRT  investigated  the  outbreak.  House  to house survey  done. All cases consumed mid-day  meal (rice& dal) at Middle School. Cases were in 10-16 year age group. Health camp organized  in the  school  and  all  cases treated  symptomatically. Health education given.",,53,0,45,2015,Umaria Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
23.8096123,78.7591136,Sagar Madhya Pradesh,9,,,Madhya Pradesh,Sagar,"Cases reported from Village/SC Barah, Block Deori. District RRT investigated  the  outbreak.  All  cases  were  in  5-10  year  age  group. All cases consumed food in Mid Day  meal  (Dal, Chaval, Sabji & Chapati). Health camp organized in the school and all cases treated symptomatically. Health education given.",,23,0,47,2015,Sagar Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
16.8269911,75.7175387,2015,10,,,Karnataka,Bijapur,"Cases reported from Village Alur, PHC/CHC Lachuan, Taluk Indi. District RRT investigated the outbreak. House to house survey done. All cases consumed mid-day meals in the School. Raw food samples were collected and sent to Ref Lab BIMS (Belagum) by FSO",,85,0,51,2015,Bijapur Karnataka,IDSP,https://idsp.nic.in/,English,
13.9326093,75.574978,Shivamogga Karnataka,KN/SHI/2016/1/0011,,,Karnataka,Shivamogga,"Cases reported from Village Amatekoppa, PHC/CHC  Kappanalli,  TalukShikaripura.  District RRT investigated  the  outbreak.  House to  house survey done.  All cases consumed (MIDDAY MEAL) in School. Raw food samples collected by FDA and sent to PHI Bengaluru,result awaited and out of 3 water samples tested at DPHL Shivmogga, one  was  found  to  be  non  potable.  Health  camp organized in the school  and  all  cases treated symptomatically. Health education given.",,12,0,1,2016,Shivamogga Karnataka,IDSP,https://idsp.nic.in/,English,
13.9326093,75.574978,Shivamogga Karnataka,KN/SHI/2016/1/0011,,,Karnataka,Shivamogga,"Cases reported from Village Amatekoppa, PHC/CHC  Kappanalli,  TalukShikaripura.  District RRT investigated  the  outbreak.  House to  house survey done.  All cases consumed (MIDDAY MEAL) in School. Raw food samples collected by FDA and sent to PHI Bengaluru,result awaited and out of 3 water samples tested at DPHL Shivmogga, one  was  found  to  be  non  potable.  Health  camp organized in the school  and  all  cases treated symptomatically. Health education given.",,12,0,1,2016,Shivamogga Karnataka,IDSP,https://idsp.nic.in/,English,
23.370741,76.6205153,Shajapur Madhya Pradesh,MP/SJP/2016/3/0089,,,Madhya Pradesh,Shajapur,"Cases reported from Village/SHC Jaloda, PHC Gulana,  CHC  M.  Barodia.  District  RRT investigated the  outbreak.  House to  house survey  done.  All  cases  consumed  Mid-day meal in the School. Affected age group is 6-12 years.  Health  camp  organized  in  the  school and all cases treated symptomatically. Health education given.",,18,0,2,2016,Shajapur Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
19.5,78.5,Adilabad Telangana,TL/ADL/2016/1/0016,,,Telangana,Adilabad,"Cases reported from Munnial High School, Village Munnial, MandalKaddam. District RRT investigated  the  outbreak.  House  to  house  survey done. All cases consumed Mid-day meal with rice, brinjal&alu curry.  No lab samples collected. Health camp organized in the school and all cases treated symptomatically. Health education given.",,27,0,1,2016,Adilabad Telangana,IDSP,https://idsp.nic.in/,English,
19.5,78.5,Adilabad Telangana,TL/ADL/2016/1/0016,,,Telangana,Adilabad,"Cases reported from Munnial High School, Village Munnial, MandalKaddam. District RRT investigated  the  outbreak.  House  to  house  survey done. All cases consumed Mid-day meal with rice, brinjal&alu curry.  No lab samples collected. Health camp organized in the school and all cases treated symptomatically. Health education given.",,27,0,1,2016,Adilabad Telangana,IDSP,https://idsp.nic.in/,English,
13.4352549,77.7306866,Chikkaballapur Karnataka,KN/CKR/2016/3/0064,,,Karnataka,Chikkaballapur,"Cases reported from Village Chennarayanapalli, PHC/CHC Guluru, Taluk Bagepalli.  District  RRT investigated the outbreak.  House  to  house  survey  done.  All cases consumed curd rice at Mid Day Meal at the government school. 02 Water samples and 01 Milk powder sample and cucumber sample were  collected  and  sent  to  PHI  Lab.  Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",,25,0,2,2016,Chikkaballapur Karnataka,IDSP,https://idsp.nic.in/,English,
16.8054103,75.7179353,Vijayapur Karnataka,KN/BIJ/2016/4/0105,,,Karnataka,Vijayapur,"Cases reported from  Village/PHC/CHC Shivanagi. Taluk Vijayapur. District RRT investigated the outbreak. House to house survey  done.  All  cases  consumed  Mid-day meal in the School. 02 Water samples tested at District Hospital Lab were found non potable.1 raw food sample  was collected and sent to the Belgaum Institute of  Medical Sciences, result awaited.  Health  camp  organized in the school and all cases treated symptomatically. Health education given.",,18,0,4,2016,Vijayapur Karnataka,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,TL/NIZ/2016/4/0114,,,Telangana,Nizamabad,"Cases reported from Village Mamidipally,  Mandal  Armoor.  District RRT  investigated  the  outbreak.  House  to house  survey  done.  All  cases  consumed Mid-day  meals  with  rice,  egg,  dal,  etc  in School. 02 Water samples tested by RWS Nizamabad, were found to be satisfactory. Health  camp  organized  in  the  school  and all  cases  treated  symptomatically.  Health education given.",,10,0,4,2016,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
15.6589741,79.4716437,Prakasam Andhra Pradesh,AP/PRA/2016/4/0097,,,Andhra Pradesh,Prakasam,"Cases  reported  from  G.B.C  Girls  Hostel, SC  Mandal,  PHCInkollu.  District  RRT investigated the outbreak. House to house survey  done.  All  cases  consumed  Mid-day meal with rice and palak potato curry in the  School.  02  Water  and  01  Stool sample  were collected and sent to Regional Lab Prakasam and Rims Prakasam,  result  awaited.  Health  camp organized in the  school  and  all  cases treated symptomatically. Health education given.",,19,0,4,2016,Prakasam Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
20.75,85.5,Dhenkanal Odisha,OR/DNK/2016/5/0158,,,Odisha,Dhenkanal,"Cases  reported  from  Govt.  High  School  (SSD), Kapilash. District RRT investigated the outbreak. All students had consumed Mid-Day Meal. All 03 Water  samples  tested  at  State  Bacteriologist  and Pathologist lab,  Cuttack,  were found  potable. Health  camp  organized  and  all  cases treated symptomatically. Health education given.",,84,0,5,2016,Dhenkanal Odisha,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,TL/NIZ/2016/5/0172,,,Telangana,Nizamabad,"Cases  reported  from  NAVIPET  ZP  High  School Mandal-Navipet.  District  RRT investigated  the outbreak. House  to house survey done. All cases consumed  midday  meal  (dal,  tomato,  kaddu)  in the  School.  02  Water  samples tested  at  RWS",,24,0,5,2016,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,TL/NIZ/2016/10/0516,,,Telangana,Nizamabad,"Cases  reported  from  Navipet  ZP  High  School  Mandal,  NAVIPET. District  RRT  investigated  the  outbreak.  House  to  house  survey  done. All  cases  consumed  mid-day  meal in the  School.  Health camp organized  in  the  school  and  all  cases  treated  symptomatically.  Health education given.",,24,0,10,2016,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
18.75,78.25,Nizamabad Telangana,TL/NIZ/2016/10/0515,,,Telangana,Nizamabad,"Cases  reported  from  Banswada  ZP  High  School,  Mandal,  Banswada, PHC  Hanmajipet.  District  RRT  investigated  the  outbreak.  House  to house  survey  done.  All  cases  consumed  mid-day  meal  in  the  School. Health camp organized in the school and all cases treated symptomatically. Health education given.",,26,0,10,2016,Nizamabad Telangana,IDSP,https://idsp.nic.in/,English,
13.0070817,76.0992703,Hassan Karnataka,KN/HAS/2016/11/0550,,,Karnataka,Hassan,"Cases reported from  Village Parasanahalli, PHC/CHC  Malali,  Taluk  H.N.  Pura.  District RRT  investigated  the  outbreak.  House  to  house survey  done.  All  cases  consumed  mid-day  meal at  a  village festival.  02  Water  samples  were tested and found potable. Health camp organized in the school and all cases treated symptomatically. Health education given.",,14,0,11,2016,Hassan Karnataka,IDSP,https://idsp.nic.in/,English,
18.7232023,82.6081183,Koraput Odisha,OR/KPT/2016/12/0612,25-03-16,26-03-16,Odisha,Koraput,"Cases  reported  from  Village  Kangrapada  NUPS, Block  Lamtapur.  District  RRT  investigated  the outbreak. House to house survey done. All cases consumed cooked rice for Mid-Day Meal. Health camp organized in the school and all cases treated symptomatically. Health education given.",,17,0,12,2016,Koraput Odisha,IDSP,https://idsp.nic.in/,English,
23.8467,91.9099,Dhalai Tripura,,16-07-2022,,Tripura,Dhalai,"gartala: About 35 students of Dayaram Karbari Junior Basic English Medium School of Chawmanu under the Dhalai district of Tripura fell ill after taking food served during the mid-day meal on Saturday.

Local sources said the students started complaining of belly cramps, weakness, vomiting and nausea. Soon after the incident, they were shifted to a local primary health centre for treatment.

ADVERTISEMENT

CONTINUE READING BELOW

Speaking on the issue, local MLA Sambhu Lal Chakma informed EastMojo that 35 patients of Dayaram Karbari Para Junior Basic English medium school fell ill after consuming the mid-day meal food. “I have been informed by the school authorities that the students of standards 1, 2 and 3 had consumed their food in the first place. The school did not receive any complaints from them. It was the students of class IV and V who fell ill soon after consuming the food,” said Chakma.

The MLA also said, “Initially I am told that the government stock for mid-day meal got emptied on Saturday and that is why the teachers procured lentils from the local market. It could be one of the reasons behind the problem.”

However, the situation is under control now. Among 35 students, only seven are still admitted to the hospital while the rest of the others are discharged after primary treatment.

“All the students are stable. Those who are under medical observation have also improved a lot after the medication but due to their weakness, they are still in the hospital. If their health conditions improve further, they will be discharged tomorrow in all likelihood,” said a source in the district health department.

He said, “Instructions have been passed from the top level to collect the samples of the food served in the school. Samples of vegetables, Cooked Khichdi and other related things have been collected which will be stored at the Chief Medical Officer’s office. On Monday, the samples will be sent to Agartala for testing. Only after tests, the main reason behind this mass illness could be ascertained.”",,35,0,29,2022,Dhalai Tripura,East mojo,https://www.eastmojo.com/tripura/2022/07/16/tripura-35-students-ill-after-taking-mid-day-meal-seven-under-treatment/,English,
20.8341,86.3326,Jajpur Odisha,,18-07-2022,,Odisha,Jajpur,"As many as 65 students of Bhaskar Nodal Upper Primary School in Sukinda block of Odisha’s Jajpur district fell ill and were admitted to hospital after a dead lizard was found in the midday meal served to them.

According to reports, the cook spotted the head of a lizard in daal after the students consumed the food.
RELATED

Snatchers arrested in Delhi say they got inspired by south Indian movies

Grain ATMs to dispense ration to beneficiaries in Odisha

Later, the students complained of stomachache. They were taken to the Sukinda Community Healthcare Centre for treatment. Their condition was stated to be stable.

Local Sarpanch Ashwini Parida went to the hospital to take stock of the situation.

Incidentally, the Headmaster was not present in the school today.",Lizard,65,0,29,2022,Jajpur Odisha,sambadenglish.com,https://sambadenglish.com/65-school-students-hospitalised-as-lizard-found-in-midday-meal-in-odishas-jajpur/,English,
17.6806,75.3155,Pandharpur Maharashtra,,18-07-2022,,Maharashtra,Pandharpur,"Over 40 students have taken ill due to suspected food poisoning in temple town Pandharpur in Maharashtra's Solapur district, some 250 kilometres from here, a health official said on Monday.

The students, who are pursuing 'warkari' education from the local mutt and are in the 15-35 age group, complained of nausea, dysentery and abdominal pain, said Dr Arvind Giram from the government hospital where they have been admitted.

''On Sunday, they had eaten at a nearby mutt. Soon after, over 40 students took ill due to suspected food poisoning,'' he said.

Samples are being tested by Food and Drug Administration and action will be taken based on reports, a district official said.",,40,0,28,2022,Pandharpur Maharashtra,devdiscourse.com,https://www.devdiscourse.com/article/headlines/2113735-maha-over-40-students-fall-ill-in-pandharpur-food-poisoning-suspected,English,
16.2913,80.4445,Palnadu Andhra Pradesh,,16-07-2022,,Andhra Pradesh,Palnadu ,"In a shocking incident, a madrasa student in Andhra Pradesh's Palnadu district died after consuming lunch served at the madrasa. 11 others who consumed the same meal fell ill due to food poisoning. The incident occurred at a madrasa at Gurzala town, as reported by news agency IANS.
Soon after having lunch, the students complained of vomiting and diarrhoea. Some of them even fell unconscious when they were all admitted to a hospital. One of the students succumbed in the hospital. The condition of four others is said to be critical. Police have registered a case and taken up further investigation. The municipal authorities collected samples of the food and have sent it for analysis, reported IANS.
In a similar incident that took place last month, over two dozen students in Jhallu Das Tola Middle School contracted food poisoning after consuming mid-day meals in Bihar's Bhagalpur district, reported IANS.
Following the incident, the district civil surgeon, sub-divisional officer, district education officer, block development officer, and police personnel of Naugachia reached the hospital and took stock of the situation.
According to officials, the school administration had prepared rice, pulses, and vegetables inside the school premises. After consuming the meal and entering the classroom, more than two dozen students between the age group of 10 to 14 complained about vomiting and loose motion, reported IANS.
The school principal immediately took them to nearby hospitals for treatment and their conditions are said to be stable now.",,11,1,28,2022,Palnadu Andhra Pradesh,Times now,https://www.timesnownews.com/mirror-now/in-focus/andhra-pradesh-student-dies-after-consuming-lunch-provided-by-madarsa-11-others-get-food-poisoning-article-92923178,English,
26.6597,80.8495,Muzaffarnagar Uttar Pradesh,,13-07-2022,,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar: Twenty-four children fell sick after they had mid-day meal in a school at Bibipur village here on Wednesday.,,24,0,27,2022,Muzaffarnagar Uttar Pradesh,siasat.com,https://www.siasat.com/up-24-children-fell-sick-after-eating-mid-day-meal-2368677/,English,
19.6641,78.5320,Adilabad Telangana ,,05-07-2022,,Telangana ,Adilabad,"ADILABAD: Around 20 students of the Kasturba Gandhi Balika Vidyalaya (KGBV) in Bhainsa fell sick after they reportedly consumed the food served under midday meal scheme on Monday. According to some parents, students started vomiting after consuming the food, after which they were shifted to the Bhainsa Area Hospital for treatment.",,20,0,27,2022,Adilabad Telangana ,New Indian Express,https://www.newindianexpress.com/states/telangana/2022/jul/05/20-telangana-students-fall-sick-after-eating-meal-at-school-2472973.html,English,
29.9680,77.5552,Saharanpur Uttar Pradesh,,04-07-2022,,Uttar Pradesh,Saharanpur ," Warden of the school Mukesh Devi informed the basic education officer that out of the total 83 girls in the school, 30 were complaining of uneasiness and vomiting

At least 15 girl students of a residential school in Saharanpur district were admitted to a community health centre following complains of vomiting and uneasiness, a senior official said on Monday.

The incident took place on Sunday at the Kasturba Gandhi Residential School in Mehngi village, District Magistrate Akhilesh Singh said.

Among the 15, condition of three was stated to be serious, he said, adding prima facie it appears to be a case of food poisoning.

A magisterial probe has been ordered into the matter by Additional District Magistrate, Administration, Chief Medical Officer and district basic education officer. The team of officers will give their report within 48 hours, the DM said.

Giving details of the incident, Mr. Singh said that on Sunday afternoon, warden of the school Mukesh Devi informed the basic education officer that out of the total 83 girls in the school, 30 were complaining of uneasiness and vomiting and a team from the health centre was sent there.

Later 15 girls were admitted to the health centre and some of them were referred to the district hospital.",,15,0,27,2022,Saharanpur Uttar Pradesh,The Hindu,https://www.thehindu.com/news/national/other-states/suspected-food-poisoning-in-uttar-pradesh-residential-school-15-girls-taken-ill/article65598851.ece,English,
25.2425,86.9842,Bhagalpur Bihar,,01-07-2022,,Bihar,Bhagalpur ,"Bhagalpur: Over two dozen students in Jhallu Das Tola Middle School contracted food poisoning after consuming mid-day meals in Bihar's Bhagalpur district, reported IANS.
Following the incident, the district civil surgeon, sub-divisional officer, district education officer, block development officer, and police personnel of Naugachia reached the hospital and took stock of the situation.
According to officials, the school administration had prepared rice, pulses, and vegetables inside the school premises. After consuming the meal and entering the classroom, more than two dozen students between the age group of 10 to 14 complained about vomiting and loose motion, reported IANS.
The school principal immediately took them to nearby hospitals for treatment and their conditions are said to be stable now. Officials have collected samples of the food consumed and sent it to a lab for testing and further investigation into the incident reported IANS.
Earlier this month, a school principal in Bihar Bihar stole mid-day meal rice and was exposed by playing children. The children dropped the ball they were playing with into a well and found sacks rice stashed there when they went looking for it. As per the law, every school in India receives Rs 4.48 per child for a midday meal from the government. In this way, if a school has a strength of 100, it will get Rs 450 per day.
The mid-day meal scheme was launched in the year 1995 to lure more underprivileged kids to school so that they can study without worrying about a meal. The scheme was implemented by the government to better the nutrition levels of children across the country. The provision for cooked food came into effect in 2004 at the direction of the Supreme Court.
According to a report in the Indian Express, an estimated 4.88 lakh children were left out of the midday meal scheme in Delhi “due to shortage of foodgrains”, as recorded by a Union government document.",,24,0,27,2022,Bhagalpur Bihar,Times now,https://www.timesnownews.com/mirror-now/in-focus/bihar-over-24-students-contract-food-poisoning-after-consuming-mid-day-meal-article-92582373,English,
